method,AUC_mean,AUC_std,AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,F1_mean,F1_std,F1_count,G_Mean_mean,G_Mean_std,G_Mean_count,Recall_mean,Recall_std,Recall_count,Precision_mean,Precision_std,Precision_count,Balanced_Accuracy_mean,Balanced_Accuracy_std,Balanced_Accuracy_count,Type1_Error_mean,Type1_Error_std,Type1_Error_count,Type2_Error_mean,Type2_Error_std,Type2_Error_count,Recall_at_5pctFPR_mean,Recall_at_5pctFPR_std,Recall_at_5pctFPR_count,Precision_at_5pctFPR_mean,Precision_at_5pctFPR_std,Precision_at_5pctFPR_count,Realized_FPR_at_5pctFPR_mean,Realized_FPR_at_5pctFPR_std,Realized_FPR_at_5pctFPR_count
B_data_equal,0.852869423882,,1,0.120160229605,,1,0.176470588235,,1,0.406274500087,,1,0.166089965398,,1,0.188235294118,,1,0.579941255227,,1,0.00620745494347,,1,0.833910034602,,1,0.359861591696,,1,0.0735502121641,,1,0.0392838936036,,1
B_model_FIFO3_equal,0.853582176636,,1,0.114161622612,,1,0.201039861352,,1,0.446439059627,,1,0.200692041522,,1,0.201388888889,,1,0.596897434682,,1,0.00689717215941,,1,0.799307958478,,1,0.363321799308,,1,0.0793051359517,,1,0.0365550124449,,1
Recent1y,0.786134328524,,1,0.074334796591,,1,0.129523809524,,1,0.341956736786,,1,0.117647058824,,1,0.14406779661,,1,0.555794771203,,1,0.00605751641827,,1,0.882352941176,,1,0.339100346021,,1,0.0684835779175,,1,0.0399736108196,,1
