method,AUC_mean,AUC_std,AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,F1_mean,F1_std,F1_count,G_Mean_mean,G_Mean_std,G_Mean_count,Recall_mean,Recall_std,Recall_count,Precision_mean,Precision_std,Precision_count,Balanced_Accuracy_mean,Balanced_Accuracy_std,Balanced_Accuracy_count,Type1_Error_mean,Type1_Error_std,Type1_Error_count,Type2_Error_mean,Type2_Error_std,Type2_Error_count,Recall_at_5pctFPR_mean,Recall_at_5pctFPR_std,Recall_at_5pctFPR_count,Precision_at_5pctFPR_mean,Precision_at_5pctFPR_std,Precision_at_5pctFPR_count,Realized_FPR_at_5pctFPR_mean,Realized_FPR_at_5pctFPR_std,Realized_FPR_at_5pctFPR_count
B_data_equal,0.807667134175,,1,0.0883754935831,,1,0.105263157895,,1,0.359649587914,,1,0.130434782609,,1,0.0882352941176,,1,0.561050724638,,1,0.00833333333333,,1,0.869565217391,,1,0.130434782609,,1,0.0365853658537,,1,0.0212365591398,,1
B_model_FIFO3_equal,0.778132304815,,1,0.026294738747,,1,0.0473372781065,,1,0.408991964839,,1,0.173913043478,,1,0.027397260274,,1,0.567870500234,,1,0.0381720430108,,1,0.826086956522,,1,0.173913043478,,1,0.0412371134021,,1,0.025,,1
Recent3y,0.781054230949,,1,0.0249146078706,,1,0.046511627907,,1,0.35612256585,,1,0.130434782609,,1,0.0283018867925,,1,0.551373305283,,1,0.027688172043,,1,0.869565217391,,1,0.130434782609,,1,0.0285714285714,,1,0.0274193548387,,1
