method,AUC_mean,AUC_std,AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,F1_mean,F1_std,F1_count,G_Mean_mean,G_Mean_std,G_Mean_count,Recall_mean,Recall_std,Recall_count,Precision_mean,Precision_std,Precision_count,Balanced_Accuracy_mean,Balanced_Accuracy_std,Balanced_Accuracy_count,Type1_Error_mean,Type1_Error_std,Type1_Error_count,Type2_Error_mean,Type2_Error_std,Type2_Error_count,Recall_at_5pctFPR_mean,Recall_at_5pctFPR_std,Recall_at_5pctFPR_count,Precision_at_5pctFPR_mean,Precision_at_5pctFPR_std,Precision_at_5pctFPR_count,Realized_FPR_at_5pctFPR_mean,Realized_FPR_at_5pctFPR_std,Realized_FPR_at_5pctFPR_count
B_data_equal,0.852869423882,0,10,0.120160229605,0,10,0.176470588235,0,10,0.406274500087,0,10,0.166089965398,0,10,0.188235294118,0,10,0.579941255227,0,10,0.00620745494347,0,10,0.833910034602,0,10,0.359861591696,0,10,0.0735502121641,0,10,0.0392838936036,0,10
B_model_FIFO3_equal,0.857592124253,0,10,0.121487045644,0,10,0.191653786708,0,10,0.461116688942,0,10,0.214532871972,0,10,0.173184357542,0,10,0.60282825564,0,10,0.00887636069212,0,10,0.785467128028,0,10,0.401384083045,0,10,0.0762656147272,0,10,0.0421327255825,0,10
Recent3y,0.845029973697,0,10,0.096580165906,0,10,0.165631469979,0,10,0.371172628567,0,10,0.138408304498,0,10,0.20618556701,0,10,0.566895098961,0,10,0.0046181065763,0,10,0.861591695502,0,10,0.391003460208,0,10,0.0735677083333,0,10,0.0426725042732,0,10
