split,fs,ensemble,AUC,F1,Recall
split_1+7,no_fs,Old_3,0.5921999488341031,0.21640838650865998,0.5477618827872635
split_1+7,no_fs,New_3,0.6514484790325636,0.25304136253041365,0.47992616520535303
split_1+7,no_fs,All_6,0.6398309987687604,0.2466725820763088,0.5131518227964929
split_1+7,rfe_r80,Old_3,0.5832791706638437,0.2139862485326178,0.5888324873096447
split_1+7,rfe_r80,New_3,0.6487033870534651,0.2511830157309119,0.4531610521458237
split_1+7,rfe_r80,All_6,0.6341836301508521,0.24094470307709775,0.4896169820027688
split_2+6,no_fs,Old_3,0.6090967985992664,0.22426360459311034,0.5182279649284726
split_2+6,no_fs,New_3,0.6498933798525831,0.25098231827111983,0.47161975080756807
split_2+6,no_fs,All_6,0.6457327251280429,0.2480058013052937,0.4734656206737425
split_2+6,rfe_r80,Old_3,0.6035547230228417,0.21989934185056137,0.3931702814951546
split_2+6,rfe_r80,New_3,0.650183275105609,0.24970978975880304,0.4467005076142132
split_2+6,rfe_r80,All_6,0.6439705796600792,0.24929407018959257,0.42778034148592525
split_3+5,no_fs,Old_3,0.6244551570397692,0.23665111456713323,0.4213197969543147
split_3+5,no_fs,New_3,0.6441435474916911,0.24788515765188412,0.4462390401476696
split_3+5,no_fs,All_6,0.649055399999117,0.24830017627801562,0.45500692201199816
split_3+5,rfe_r80,Old_3,0.619205666453061,0.22912147505422994,0.38994000922934935
split_3+5,rfe_r80,New_3,0.6454788495092829,0.2501753565583353,0.49377018920166127
split_3+5,rfe_r80,All_6,0.6458033560910433,0.24904163912756114,0.4347023534840794
split_4+4,no_fs,Old_3,0.6291743508130185,0.24191944306315266,0.44900784494693124
split_4+4,no_fs,New_3,0.6413264543063725,0.2427540255413659,0.5043839409321643
split_4+4,no_fs,All_6,0.6521824345882681,0.25553319919517103,0.4688509460083064
split_4+4,rfe_r80,Old_3,0.622014284430317,0.23530941237649505,0.41762805722196583
split_4+4,rfe_r80,New_3,0.6393134020799581,0.24533449743533778,0.5186894323950162
split_4+4,rfe_r80,All_6,0.6459608833115591,0.2530642565308902,0.47161975080756807
split_5+3,no_fs,Old_3,0.6390721885235431,0.2466031746031746,0.44808491001384404
split_5+3,no_fs,New_3,0.6368464314121458,0.24673366834170854,0.4531610521458237
split_5+3,no_fs,All_6,0.6536008520070842,0.25716581837664076,0.44300876788186433
split_5+3,rfe_r80,Old_3,0.6405450984852163,0.24300791556728232,0.4250115366866636
split_5+3,rfe_r80,New_3,0.6290707578881223,0.2393449506613479,0.5260729118597139
split_5+3,rfe_r80,All_6,0.6494000922934933,0.24756527875793932,0.4047069681587448
split_6+2,no_fs,Old_3,0.6500247709524272,0.25038750447120545,0.4845408398707891
split_6+2,no_fs,New_3,0.6306369332007953,0.2393945853762524,0.5182279649284726
split_6+2,no_fs,All_6,0.6556001129892409,0.25729902679642713,0.44531610521458237
split_6+2,rfe_r80,Old_3,0.6444995062303183,0.24618320610687022,0.47623442547300415
split_6+2,rfe_r80,New_3,0.6221984045192449,0.23308979495639878,0.456391324411629
split_6+2,rfe_r80,All_6,0.6478918731940385,0.24654088050314465,0.4522381172127365
split_7+1,no_fs,Old_3,0.6481569137575514,0.25096350034005893,0.5108444854637748
split_7+1,no_fs,New_3,0.6246135343185788,0.23737427210164108,0.5173050299953853
split_7+1,no_fs,All_6,0.6515904007052997,0.25417014178482067,0.562528841716659
split_7+1,rfe_r80,Old_3,0.6466029945092324,0.25017013747107664,0.4240886017535764
split_7+1,rfe_r80,New_3,0.6151587038534436,0.22934573768834057,0.5233041070604523
split_7+1,rfe_r80,All_6,0.6458715003163487,0.24607585063858828,0.5823719427780342
